"","StartDate","EndDate","Duration_inSeconds_","RecordedDate","consent","affiliation","affiliation_4_TEXT","vote","PrefCand_election_day","preferred_candidate_3_TEXT","PrefStrength_election_day","PrefCand_present","preferred_now_3_TEXT","PrefStrength_present","WinCount","WinCount_confidence","WinElectoral","WinElectoral_confidence","WinFraudless","WinFraudless_confidence","PopVoteShareBiden","PopVoteShareBidenNoFraud","NextPresident","NextPresidentConf","attention_check_4","fraud_prob_order_B_T_1","fraud_prob_order_B_T_2","fraud_prob_order_T_B_1","fraud_prob_order_T_B_2","FraudPercent","fraud_benefit_T_B_1","fraud_benefit_B_T_1","FraudActivities","FraudActivities_free_text","ImpactElectoralManipulationPreElection","ImpactVoteFraud","ImpactBallotFraud","ImpactMailFraud","ImpactElectronicSystems","ImpactMisrecording","ImpactMisreporting","ImpactSocialMediaFalseNews","ImpactRightMediaFalseNews","ImpactLeftMediaFalseNews","ImpactNewsAggregFalseNews","fraud_type_ben_T_B_5","fraud_type_ben_T_B_6","fraud_type_ben_T_B_7","fraud_type_ben_T_B_8","fraud_type_ben_T_B_9","fraud_type_ben_T_B_10","fraud_type_ben_T_B_11","fraud_type_ben_T_B_13","fraud_type_ben_T_B_2","fraud_type_ben_T_B_3","fraud_type_ben_T_B_4","fraud_type_ben_B_T_5","fraud_type_ben_B_T_6","fraud_type_ben_B_T_7","fraud_type_ben_B_T_8","fraud_type_ben_B_T_9","fraud_type_ben_B_T_10","fraud_type_ben_B_T_11","fraud_type_ben_B_T_13","fraud_type_ben_B_T_2","fraud_type_ben_B_T_3","fraud_type_ben_B_T_4","citizenship","gender","age","state","order","entry_num","exclude","exclude_reason","participant_num","FraudProbCatBiden","FraudProbCatTrump","Fraudbenefitrump","BenefitRightMediaFalseNews","BenefitLeftMediaFalseNews","BenefitNewsAggregFalseNews","BenefitElectoralManipulationPreElection","BenefitVoteFraud","BenefitBallotFraud","BenefitMailFraud","BenefitElectronicSystems","BenefitMisrecording","BenefitMisreporting","BenefitSocialMediaFalseNews","PopVoteShareBidenChange","original_other"
"586","20210120T055437","20210120T060105",387,2021-01-20 06:01:06,"Yes","Dem",NA,"No","Dem",NA,65,"Dem",NA,90,"Joe Biden",100,"Joe Biden",100,"Dem",100,75,75,"Joe Biden",85,100,NA,NA,"Extremely unlikely","Extremely unlikely",2,NA,49,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,2,2,2,5,3,0,0,3,9,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","47","49","49","49","49","50","73","73","47","55","Yes","Male",41,"Washington",603,1,FALSE,NA,293,"Extremely unlikely","Extremely unlikely",49,73,47,55,44,47,49,49,49,49,50,73,0,FALSE
"587","20210120T055823","20210120T060233",250,2021-01-20 06:02:34,"Yes","Rep",NA,"Yes","Other","Jo jorgensen",73,"Other","Jo jorgensen",88,"Joe Biden",99,"Joe Biden",98,"Dem",96,64,68,"Joe Biden",100,100,"Unlikely","Unlikely",NA,NA,1,NA,27,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,10,15,9,14,5,3,2,15,10,10,10,56,61,56,61,63,66,59,56,23,99,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",29,"Maryland",604,1,FALSE,NA,12,"Unlikely","Unlikely",27,77,1,20,44,39,44,39,37,34,41,44,4,TRUE
"588","20210120T055743","20210120T060249",306,2021-01-20 06:02:50,"Yes","Ind",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",16,"Joe Biden",100,"Rep",100,56,20,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,40,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,5,64,92,100,100,100,100,100,9,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","0","0","0","0","0","0","0","59","0","0","Yes","Male",64,"Florida",605,1,FALSE,NA,863,"Extremely likely","Extremely unlikely",0,59,0,0,50,0,0,0,0,0,0,0,-36,FALSE
"589","20210120T055309","20210120T060258",589,2021-01-20 06:02:59,"Yes","Dem",NA,"Yes","Rep",NA,72,"Rep",NA,82,"Joe Biden",95,"Joe Biden",91,"Dem",94,55,52,"Donald Trump",81,100,"Likely","Unlikely",NA,NA,2,NA,6,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,4,7,70,86,6,0,0,45,4,72,0,98,98,98,100,100,99,100,99,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",38,"Ohio",606,1,FALSE,NA,455,"Likely","Unlikely",6,0,0,0,2,2,2,0,0,1,0,1,-3,FALSE
"590","20210120T060059","20210120T060354",174,2021-01-20 06:03:54,"Yes","Ind",NA,"Yes","Rep",NA,75,"Rep",NA,70,"Joe Biden",100,"Joe Biden",100,"Don't know",40,55,52,"Joe Biden",100,100,NA,NA,"Unlikely","Likely",2,"90",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,11,2,15,59,49,26,28,39,100,100,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","20","29","15","38","38","39","39","72","11","17","Yes","Male",18,"New Jersey",607,1,FALSE,NA,936,"Likely","Unlikely",10,72,11,17,51,20,29,15,38,38,39,39,-3,FALSE
"591","20210120T060147","20210120T060527",220,2021-01-20 06:05:28,"Yes","Rep",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,60,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,55,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,0,0,2,0,1,0,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","49","48","50","52","50","51","56","46","51","Yes","Female",42,"Minnesota",608,1,FALSE,NA,1621,"Extremely unlikely","Extremely unlikely",55,56,46,51,50,50,49,48,50,52,50,51,0,FALSE
"592","20210120T060137","20210120T060603",266,2021-01-20 06:06:03,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,NA,NA,"Extremely likely","Extremely unlikely",2,"0",NA,"False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,79,60,12,20,11,7,4,94,99,2,64,0,0,0,0,0,0,1,0,0,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",44,"Ohio",609,1,FALSE,NA,1045,"Extremely unlikely","Extremely likely",100,100,49,99,100,100,100,100,100,100,99,100,0,FALSE
"593","20210120T060312","20210120T060634",201,2021-01-20 06:06:34,"Yes","Ind",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",100,53,53,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,2,NA,4,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
",NA,16,24,85,100,94,100,100,11,4,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","100","0","0","Yes","Male",32,"Tennessee",610,1,FALSE,NA,1069,"Extremely likely","Extremely unlikely",4,100,0,0,0,0,0,0,0,0,0,0,0,FALSE
"594","20210120T060244","20210120T060651",247,2021-01-20 06:06:51,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,57,57,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"45",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information",NA,0,0,0,0,0,0,0,3,3,4,4,51,51,51,51,51,51,51,43,42,55,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",39,"New Jersey",611,1,FALSE,NA,1383,"Extremely unlikely","Extremely unlikely",55,58,45,49,49,49,49,49,49,49,49,57,0,FALSE
"595","20210120T060315","20210120T060708",232,2021-01-20 06:07:08,"Yes","Rep",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,50,"Vote buying / voter impersonation / misuse of proxy votes",NA,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","55","50","50","50","50","50","50","60","45","45","Yes","Male",35,"Florida",612,1,FALSE,NA,423,"Extremely unlikely","Extremely unlikely",50,60,45,45,50,55,50,50,50,50,50,50,0,FALSE
"596","20210120T060503","20210120T060913",250,2021-01-20 06:09:14,"Yes","Dem",NA,"Yes","Dem",NA,90,"Dem",NA,90,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,60,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"10",NA,"Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,0,82,0,0,50,50,49,49,49,50,50,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",25,"North Carolina",613,1,FALSE,NA,123,"Extremely unlikely","Extremely unlikely",90,100,0,0,50,50,51,51,51,50,50,100,0,FALSE
"597","20210120T055922","20210120T060920",598,2021-01-20 06:09:21,"Yes","Ind",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",100,100,0,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",75,NA,0,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,51,51,100,100,100,100,51,21,0,100,76,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",46,"Louisiana",614,1,FALSE,NA,663,"Extremely likely","Extremely unlikely",0,0,0,0,0,0,0,0,0,0,0,0,-100,FALSE
"598","20210120T060313","20210120T060930",377,2021-01-20 06:09:31,"Yes","Dem",NA,"Yes","Dem",NA,80,"Dem",NA,90,"Joe Biden",70,"Joe Biden",70,"Dem",80,80,70,"Joe Biden",80,100,NA,NA,"Unlikely","Likely",70,NA,80,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""left-wing"" media",NA,91,84,73,83,73,87,90,70,73,91,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","82","61","83","74","65","67","86","67","78","69","Yes","Male",45,"Maryland",615,1,FALSE,NA,22,"Likely","Unlikely",80,67,78,69,81,82,61,83,74,65,67,86,-10,FALSE
"599","20210120T055717","20210120T060939",742,2021-01-20 06:09:39,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"8",NA,"False news stories by ""right-wing"" media",NA,0,1,0,0,0,0,0,0,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","65","61","59","57","69","72","100","100","60","67","Yes","Female",61,"Michigan",616,1,FALSE,NA,1772,"Extremely unlikely","Extremely unlikely",92,100,60,67,65,65,61,59,57,69,72,100,0,FALSE
"600","20210120T060602","20210120T060958",236,2021-01-20 06:09:59,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,40,40,"Joe Biden",100,100,NA,NA,"Unlikely","Unlikely",1,NA,75,"Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,1,2,0,0,64,34,4,4,40,41,41,55,17,17,50,3,0,63,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",39,"Tennessee",617,1,FALSE,NA,1688,"Unlikely","Unlikely",75,100,37,36,60,59,59,45,83,83,50,97,0,FALSE
"601","20210120T060449","20210120T061104",375,2021-01-20 06:11:05,"Yes","Other","Libertarian","Yes","Rep",NA,90,"Other",NA,50,"Joe Biden",100,"Joe Biden",100,"Dem",80,48,50,"Joe Biden",100,100,NA,NA,"Unlikely","Unlikely",5,NA,45,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
",NA,0,9,0,8,0,0,0,5,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","46","50","45","49","50","50","47","47","55","51","Yes","Female",44,"Georgia",618,1,FALSE,NA,675,"Unlikely","Unlikely",45,47,55,51,50,46,50,45,49,50,50,47,2,FALSE
"602","20210120T060658","20210120T061132",273,2021-01-20 06:11:33,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,66,66,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"51",NA,"Social media campaigns spreading false information",NA,0,0,0,0,0,0,0,58,58,0,0,51,51,51,51,51,51,51,0,0,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",58,"Mississippi",619,1,FALSE,NA,932,"Extremely unlikely","Extremely unlikely",49,100,49,49,49,49,49,49,49,49,49,100,0,FALSE
"603","20210120T060236","20210120T061139",542,2021-01-20 06:11:40,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,58,58,"Joe Biden",100,100,NA,NA,"Unlikely","Extremely unlikely",1,"0",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,Other (please explain)
","Gerrymandering, voter suppression",76,0,0,1,8,0,0,100,100,0,0,0,50,50,45,25,50,50,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",34,"New York",620,1,FALSE,NA,709,"Extremely unlikely","Unlikely",100,100,50,50,100,50,50,55,75,50,50,100,0,FALSE
"604","20210120T060736","20210120T061203",266,2021-01-20 06:12:03,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,90,"Joe Biden",100,"Joe Biden",100,"Rep",60,54,46,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Likely",20,NA,0,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,0,0,81,93,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","0","0","50","50","50","50","100","0","0","Yes","Male",52,"Connecticut",621,1,FALSE,NA,1268,"Likely","Extremely unlikely",0,100,0,0,50,50,0,0,50,50,50,50,-8,FALSE
"605","20210120T060833","20210120T061246",252,2021-01-20 06:12:47,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,40,36,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,3,"54",NA,"Ballot manipulation or ballot-box stuffing
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,64,0,81,21,0,0,0,100,27,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","50","47","51","51","51","51","51","51","51","51","Yes","Female",38,"Pennsylvania",622,1,FALSE,NA,1430,"Extremely unlikely","Extremely unlikely",46,51,51,51,48,50,47,51,51,51,51,51,-4,FALSE
"606","20210120T060846","20210120T061252",245,2021-01-20 06:12:52,"Yes","Dem",NA,"Yes","Dem",NA,83,"Dem",NA,88,"Joe Biden",95,"Joe Biden",100,"Dem",97,53,53,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",2,"50",NA,"Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,0,0,0,0,3,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",29,"South Carolina",623,1,FALSE,NA,1665,"Extremely unlikely","Extremely unlikely",50,100,100,100,100,100,100,100,100,100,100,100,0,FALSE
"607","20210120T060916","20210120T061348",272,2021-01-20 06:13:49,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,48,48,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,76,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,14,0,0,0,0,0,0,80,95,0,51,9,15,28,16,30,35,22,0,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",57,"New Jersey",624,1,FALSE,NA,344,"Extremely unlikely","Extremely unlikely",76,100,50,100,91,85,72,84,70,65,78,100,0,FALSE
"608","20210120T060901","20210120T061449",347,2021-01-20 06:14:49,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",3,"Joe Biden",5,"Rep",100,80,19,"Joe Biden",14,100,"Extremely likely","Extremely unlikely",NA,NA,15,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,74,98,100,100,92,100,98,100,2,97,100,100,100,100,100,100,100,100,100,24,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",43,"Kentucky",625,1,FALSE,NA,1016,"Extremely likely","Extremely unlikely",0,76,0,0,0,0,0,0,0,0,0,0,-61,FALSE
"609","20210120T060704","20210120T061526",502,2021-01-20 06:15:27,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,29,30,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,100,"Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,2,0,0,0,0,0,92,92,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","93","50","51","51","51","51","85","85","54","55","Yes","Female",72,"New York",626,1,FALSE,NA,157,"Extremely unlikely","Extremely unlikely",100,85,54,55,51,93,50,51,51,51,51,85,1,FALSE
"610","20210120T061101","20210120T061606",304,2021-01-20 06:16:06,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",50,"Joe Biden",100,"Rep",100,53,45,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",10,"100",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems",NA,0,15,78,89,92,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","100","0","0","Yes","Male",52,"Virginia",627,1,FALSE,NA,1567,"Extremely likely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,0,-8,FALSE
"611","20210120T060810","20210120T061654",523,2021-01-20 06:16:54,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,30,30,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,5,"35",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,2,14,0,0,0,0,0,21,4,3,32,50,50,42,50,50,51,51,30,48,50,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",40,"Illinois",628,1,FALSE,NA,1657,"Extremely unlikely","Extremely unlikely",65,52,50,68,50,50,58,50,50,49,49,70,0,FALSE
"612","20210120T061024","20210120T061734",430,2021-01-20 06:17:35,"Yes","Dem",NA,"No","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,45,45,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"100",NA,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","49","100","0","0","Yes","Female",39,"Georgia",629,1,FALSE,NA,53,"Extremely unlikely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,49,0,FALSE
"613","20210120T061250","20210120T061735",285,2021-01-20 06:17:36,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,59,59,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,50,"Vote buying / voter impersonation / misuse of proxy votes",NA,0,0,0,0,0,0,0,0,0,0,0,50,50,51,51,51,50,50,50,46,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",32,"Texas",630,1,FALSE,NA,1254,"Extremely unlikely","Extremely unlikely",50,54,50,50,50,50,49,49,49,50,50,50,0,FALSE
"614","20210120T061231","20210120T061805",334,2021-01-20 06:18:05,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",29,"Pennsylvania",631,1,FALSE,NA,632,"Extremely unlikely","Extremely unlikely",50,49,49,49,49,49,49,49,49,49,49,49,0,FALSE
"615","20210120T061138","20210120T061823",405,2021-01-20 06:18:23,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,65,65,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"28",NA,"Electorate manipulation prior to election day,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,41,6,3,0,12,17,15,42,65,2,15,29,28,20,38,32,37,38,14,7,61,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",48,"New York",632,1,FALSE,NA,982,"Extremely unlikely","Extremely unlikely",72,93,39,53,71,72,80,62,68,63,62,86,0,FALSE
"616","20210120T061509","20210120T061844",214,2021-01-20 06:18:44,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,52,55,"Joe Biden",100,100,"Unlikely","Likely",NA,NA,1,"10",NA,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,Other (please explain)
","Fake voter mail boxes, voting in place of dead people in PA",93,56,55,78,8,6,4,97,97,29,0,13,25,30,8,51,51,51,30,11,63,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",30,"Pennsylvania",633,1,FALSE,NA,326,"Unlikely","Likely",90,89,37,50,87,75,70,92,49,49,49,70,3,FALSE
"617","20210120T061339","20210120T061855",315,2021-01-20 06:18:55,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,56,59,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,55,"Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,100,100,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","49","48","53","47","46","46","92","100","21","48","Yes","Male",62,"California",634,1,FALSE,NA,689,"Extremely unlikely","Extremely unlikely",55,100,21,48,50,49,48,53,47,46,46,92,3,FALSE
"618","20210120T061338","20210120T061902",323,2021-01-20 06:19:02,"Yes","Ind",NA,"Yes","Rep",NA,75,"Rep",NA,91,"Joe Biden",100,"Joe Biden",100,"Rep",95,60,33,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Likely",16,NA,0,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
",NA,14,61,98,95,100,100,74,10,9,31,9,100,100,100,100,100,100,100,51,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",47,"Delaware",635,1,FALSE,NA,487,"Likely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,49,-27,FALSE
"619","20210120T061330","20210120T061937",366,2021-01-20 06:19:37,"Yes","Dem",NA,"Yes","Dem",NA,82,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,45,45,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",1,"50",NA,"False news stories by ""right-wing"" media",NA,12,1,0,1,0,0,0,0,0,0,0,46,50,50,50,49,50,49,53,54,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",44,"Ohio",636,1,FALSE,NA,585,"Extremely unlikely","Extremely unlikely",50,46,51,51,54,50,50,50,51,50,51,47,0,FALSE
"620","20210120T061403","20210120T061943",340,2021-01-20 06:19:44,"Yes","Dem",NA,"Yes","Dem",NA,76,"Dem",NA,80,"Joe Biden",100,"Joe Biden",100,"Dem",100,52,52,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,50,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,68,68,4,0,50,50,50,50,50,50,51,26,13,52,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",73,"Arizona",637,1,FALSE,NA,1025,"Extremely unlikely","Extremely unlikely",50,87,48,50,50,50,50,50,50,50,49,74,0,FALSE
