"","participant_num","T_start","T_end","Duration__in_seconds_","Affiliation","PrefCand","PrefStrength","PrefStrengthRep","WinProb","WinProbRep","FraudProb","FraudProbMap","DeltaFraudProb","Map","MapMatchPrefer","age","state"
"1081",1259,"20201105T052618","20201105T052857",159,"Dem","Dem",92,-92,73,27,19,15,-4,"Dem",TRUE,48,"Ohio"
"1082",551,"20201105T052644","20201105T052901",136,"Ind","Dem",78,-78,71,29,27,4,-23,"Dem",TRUE,35,"Louisiana"
"1083",1040,"20201105T052813","20201105T052931",77,"Dem","Dem",100,-100,86,14,0,0,0,"Rep",FALSE,68,"South Carolina"
"1084",792,"20201105T052930","20201105T053055",85,"Rep","Rep",96,96,73,73,80,95,15,"Dem",FALSE,56,"Ohio"
"1085",807,"20201105T052855","20201105T053200",185,"Rep","Rep",77,77,7,7,30,18,-12,"Rep",TRUE,29,"Michigan"
"1086",1715,"20201105T052833","20201105T053202",209,"Dem","Dem",100,-100,95,5,0,5,5,"Rep",FALSE,74,"Florida"
"1087",30,"20201105T053319","20201105T053522",123,"Ind","Dem",100,-100,50,50,3,2,-1,"Rep",FALSE,48,"North Carolina"
"1088",1597,"20201105T053319","20201105T053600",160,"Dem","Dem",100,-100,94,6,7,1,-6,"Dem",TRUE,34,"Illinois"
"1089",690,"20201105T053525","20201105T053637",72,"Dem","Dem",100,-100,76,24,3,95,92,"Rep",FALSE,29,"California"
"1090",487,"20201105T053522","20201105T053713",110,"Ind","Rep",34,34,5,5,55,55,0,"Dem",FALSE,47,"Delaware"
"1091",1090,"20201105T053359","20201105T053724",205,"Rep","Rep",77,77,81,81,75,61,-14,"Rep",TRUE,57,"Michigan"
"1092",594,"20201105T053506","20201105T053733",147,"Ind","Other",95,NA,0,NA,71,71,0,"Dem",NA,32,"Pennsylvania"
"1093",329,"20201105T053623","20201105T053800",97,"Ind","Dem",100,-100,36,64,0,2,2,"Dem",TRUE,55,"Michigan"
"1094",440,"20201105T053544","20201105T053850",185,"Ind","Other",100,NA,0,NA,10,75,65,"Rep",NA,48,"New Mexico"
"1095",1608,"20201105T053738","20201105T053933",115,"Dem","Dem",85,-85,55,45,10,5,-5,"Dem",TRUE,33,"North Carolina"
"1096",1205,"20201105T053825","20201105T053942",77,"Ind","Dem",100,-100,95,5,0,0,0,"Dem",TRUE,39,"Colorado"
"1097",1079,"20201105T053748","20201105T053944",115,"Dem","Dem",100,-100,96,4,67,67,0,"Rep",FALSE,69,"Washington"
"1098",1756,"20201105T053751","20201105T053959",128,"Rep","Rep",87,87,58,58,83,13,-70,"Rep",TRUE,52,"Minnesota"
"1099",1243,"20201105T053924","20201105T054041",77,"Rep","Rep",72,72,0,0,0,0,0,"Dem",FALSE,30,"Michigan"
"1100",459,"20201105T053738","20201105T054043",185,"Other","Other",92,NA,1,NA,6,9,3,"Dem",NA,64,"Missouri"
"1101",759,"20201105T053828","20201105T054047",139,"Ind","Dem",60,-60,62,38,25,25,0,"Dem",TRUE,45,"Georgia"
"1102",598,"20201105T053845","20201105T054058",132,"Ind","Rep",100,100,45,45,100,50,-50,"Rep",TRUE,67,"North Carolina"
"1103",196,"20201105T054002","20201105T054111",69,"Rep","Rep",92,92,19,19,8,0,-8,"Rep",TRUE,44,"Minnesota"
"1104",1082,"20201105T053537","20201105T054113",335,"Rep","Rep",100,100,100,100,30,15,-15,"Rep",TRUE,62,"Michigan"
"1105",343,"20201105T053843","20201105T054140",177,"Rep","Rep",93,93,92,92,91,50,-41,"Dem",FALSE,41,"Virginia"
"1106",1702,"20201105T054026","20201105T054210",104,"Dem","Dem",92,-92,89,11,14,7,-7,"Rep",FALSE,50,"New Jersey"
"1107",1008,"20201105T054038","20201105T054214",96,"Dem","Dem",100,-100,60,40,68,100,32,"Rep",FALSE,31,"New York"
"1108",1066,"20201105T054159","20201105T054353",114,"Dem","Dem",100,-100,82,18,0,0,0,"Dem",TRUE,58,"Florida"
"1109",489,"20201105T054300","20201105T054407",66,"Ind","Dem",100,-100,65,35,20,23,3,"Rep",FALSE,25,"New York"
"1110",750,"20201105T054219","20201105T054416",116,"Ind","Dem",100,-100,77,23,18,63,45,"Rep",FALSE,40,"Virginia"
"1111",809,"20201105T054146","20201105T054417",151,"Dem","Dem",100,-100,76,24,0,0,0,"Dem",TRUE,38,"Florida"
"1112",580,"20201105T053834","20201105T054425",351,"Rep","Rep",74,74,57,57,51,41,-10,"Dem",FALSE,29,"New Hampshire"
"1113",131,"20201105T054247","20201105T054518",151,"Ind","Dem",70,-70,88,12,70,5,-65,"Dem",TRUE,48,"Alabama"
"1114",828,"20201105T054338","20201105T054551",132,"Dem","Dem",100,-100,87,13,49,51,2,"Rep",FALSE,27,"Connecticut"
"1115",133,"20201105T054209","20201105T054709",300,"Dem","Dem",100,-100,100,0,1,95,94,"Rep",FALSE,25,"Maryland"
"1116",1253,"20201105T054415","20201105T054721",185,"Ind","Dem",90,-90,95,5,10,5,-5,"Rep",FALSE,57,"Virginia"
"1117",734,"20201105T054234","20201105T054756",322,"Ind","Dem",80,-80,70,30,10,11,1,"Dem",TRUE,65,"Georgia"
"1118",1366,"20201105T054626","20201105T054802",96,"Rep","Rep",87,87,74,74,88,80,-8,"Rep",TRUE,30,"California"
"1119",981,"20201105T054333","20201105T054806",272,"Rep","Rep",77,77,50,50,62,95,33,"Dem",FALSE,37,"New York"
"1120",497,"20201105T054654","20201105T054922",147,"Dem","Dem",100,-100,60,40,3,10,7,"Rep",FALSE,60,"Florida"
"1121",157,"20201105T054607","20201105T055010",243,"Ind","Dem",93,-93,76,24,3,0,-3,"Dem",TRUE,72,"New York"
"1122",1318,"20201105T054926","20201105T055110",103,"Dem","Dem",100,-100,70,30,62,100,38,"Rep",FALSE,34,"Delaware"
"1123",242,"20201105T054958","20201105T055117",78,"Dem","Dem",100,-100,61,39,0,0,0,"Dem",TRUE,38,"Kentucky"
"1124",283,"20201105T055022","20201105T055129",66,"Dem","Dem",100,-100,94,6,7,14,7,"Rep",FALSE,22,"Massachusetts"
"1125",1583,"20201105T055041","20201105T055215",93,"Ind","Other",60,NA,0,NA,30,15,-15,"Dem",NA,26,"Texas"
"1126",731,"20201105T055111","20201105T055219",67,"Ind","Dem",72,-72,61,39,38,62,24,"Rep",FALSE,23,"North Carolina"
"1127",886,"20201105T055056","20201105T055227",91,"Rep","Dem",100,-100,81,19,5,1,-4,"Rep",FALSE,52,"Florida"
"1128",326,"20201105T055143","20201105T055245",61,"Dem","Dem",100,-100,80,20,25,10,-15,"Dem",TRUE,30,"Pennsylvania"
"1129",293,"20201105T055138","20201105T055312",94,"Dem","Dem",81,-81,91,9,10,10,0,"Dem",TRUE,41,"Washington"
"1130",1542,"20201105T055012","20201105T055403",230,"Rep","Rep",100,100,25,25,100,25,-75,"Rep",TRUE,38,"Minnesota"
"1131",568,"20201105T055259","20201105T055425",86,"Dem","Dem",100,-100,95,5,0,0,0,"Dem",TRUE,29,"New York"
"1132",1260,"20201105T055230","20201105T055439",128,"Dem","Dem",84,-84,51,49,20,0,-20,"Dem",TRUE,33,"Maryland"
"1133",361,"20201105T055344","20201105T055518",94,"Rep","Rep",90,90,80,80,67,20,-47,"Rep",TRUE,41,"New Jersey"
"1134",1196,"20201105T055444","20201105T055608",83,"Rep","Rep",100,100,80,80,30,55,25,"Dem",FALSE,36,"Pennsylvania"
"1135",1288,"20201105T055459","20201105T055629",89,"Dem","Dem",92,-92,96,4,8,100,92,"Rep",FALSE,60,"Alabama"
"1136",438,"20201105T055439","20201105T055629",109,"Dem","Dem",100,-100,80,20,0,0,0,"Dem",TRUE,29,"Maryland"
"1137",889,"20201105T055457","20201105T055712",134,"Rep","Rep",91,91,38,38,86,85,-1,"Dem",FALSE,32,"Virginia"
"1138",607,"20201105T055500","20201105T055713",132,"Dem","Dem",100,-100,85,15,19,20,1,"Rep",FALSE,56,"Florida"
"1139",557,"20201105T055108","20201105T055739",391,"Rep","Dem",75,-75,51,49,52,0,-52,"Rep",FALSE,32,"Missouri"
"1140",1761,"20201105T055611","20201105T055750",98,"Dem","Dem",100,-100,100,0,6,10,4,"Dem",TRUE,33,"Mississippi"
"1141",1688,"20201105T055600","20201105T055753",112,"Dem","Dem",100,-100,80,20,5,5,0,"Rep",FALSE,38,"Tennessee"
"1142",1351,"20201105T055630","20201105T055757",87,"Dem","Dem",100,-100,51,49,75,80,5,"Rep",FALSE,47,"Maryland"
"1143",1005,"20201105T055726","20201105T055905",98,"Rep","Rep",100,100,0,0,100,100,0,"Dem",FALSE,49,"Texas"
"1144",1531,"20201105T055903","20201105T060116",132,"Dem","Dem",100,-100,61,39,0,0,0,"Rep",FALSE,75,"Ohio"
"1145",1327,"20201105T055548","20201105T060125",336,"Rep","Rep",57,57,23,23,7,9,2,"Dem",FALSE,41,"Ohio"
"1146",143,"20201105T060027","20201105T060135",67,"Dem","Dem",100,-100,70,30,3,4,1,"Rep",FALSE,32,"Massachusetts"
"1147",1532,"20201105T060044","20201105T060216",91,"Dem","Dem",100,-100,90,10,50,80,30,"Rep",FALSE,60,"Texas"
"1148",302,"20201105T055358","20201105T060221",503,"Rep","Rep",78,78,39,39,61,37,-24,"Rep",TRUE,57,"South Carolina"
"1149",985,"20201105T055838","20201105T060228",230,"Rep","Rep",100,100,35,35,90,82,-8,"Dem",FALSE,73,"Alabama"
"1150",663,"20201105T060034","20201105T060230",115,"Ind","Rep",100,100,51,51,100,100,0,"Rep",TRUE,46,"Louisiana"
"1151",991,"20201105T060210","20201105T060348",97,"Dem","Dem",100,-100,75,25,2,3,1,"Rep",FALSE,31,"Ohio"
"1152",505,"20201105T060237","20201105T060423",106,"Rep","Rep",63,63,46,46,9,20,11,"Dem",FALSE,30,"Wisconsin"
"1153",1661,"20201105T060025","20201105T060433",248,"Dem","Dem",100,-100,90,10,5,5,0,"Dem",TRUE,58,"Vermont"
"1154",628,"20201105T060100","20201105T060439",219,"Dem","Dem",70,-70,85,15,30,30,0,"Dem",TRUE,34,"New York"
"1155",796,"20201105T060313","20201105T060502",109,"Ind","Rep",100,100,50,50,10,10,0,"Rep",TRUE,26,"Illinois"
"1156",1425,"20201105T060343","20201105T060516",92,"Dem","Rep",100,100,51,51,51,51,0,"Dem",FALSE,65,"California"
"1157",1523,"20201105T055651","20201105T060517",506,"Ind","Dem",100,-100,100,0,0,51,51,"Rep",FALSE,37,"Florida"
"1158",63,"20201105T060412","20201105T060519",67,"Ind","Dem",100,-100,64,36,1,100,99,"Rep",FALSE,44,"Michigan"
"1159",518,"20201105T054435","20201105T060526",1250,"Ind","Dem",100,-100,50,50,12,10,-2,"Rep",FALSE,41,"New York"
"1160",508,"20201105T060424","20201105T060610",106,"Dem","Rep",43,43,51,51,18,51,33,"Rep",TRUE,40,"Alabama"
"1161",707,"20201105T060325","20201105T060631",186,"Rep","Rep",100,100,82,82,51,51,0,"Dem",FALSE,67,"Florida"
"1162",212,"20201105T060430","20201105T060637",126,"Ind","Other",81,NA,0,NA,22,35,13,"Rep",NA,33,"Pennsylvania"
"1163",869,"20201105T060255","20201105T060653",238,"Other","Other",33,NA,0,NA,3,7,4,"Dem",NA,28,"Georgia"
"1164",1561,"20201105T055752","20201105T060700",547,"Dem","Dem",95,-95,95,5,0,0,0,"Dem",TRUE,34,"Iowa"
"1165",300,"20201105T060539","20201105T060703",83,"Dem","Dem",100,-100,86,14,100,26,-74,"Dem",TRUE,33,"Indiana"
"1166",1165,"20201105T060609","20201105T060713",63,"Ind","Rep",88,88,34,34,100,60,-40,"Rep",TRUE,30,"Pennsylvania"
"1167",1143,"20201105T060605","20201105T060717",71,"Dem","Dem",100,-100,95,5,5,3,-2,"Dem",TRUE,37,"Ohio"
"1168",1462,"20201105T060553","20201105T060754",121,"Ind","Rep",100,100,90,90,100,0,-100,"Rep",TRUE,28,"California"
"1169",829,"20201105T060700","20201105T060820",79,"Dem","Dem",100,-100,70,30,51,56,5,"Rep",FALSE,48,"Minnesota"
"1170",1293,"20201105T060720","20201105T060826",65,"Dem","Dem",61,-61,57,43,45,45,0,"Dem",TRUE,30,"Ohio"
"1171",1119,"20201105T060704","20201105T060842",97,"Dem","Dem",100,-100,72,28,3,31,28,"Rep",FALSE,30,"Florida"
"1172",1645,"20201105T060441","20201105T060939",298,"Rep","Rep",54,54,25,25,0,10,10,"Dem",FALSE,30,"Texas"
"1173",874,"20201105T060812","20201105T060940",87,"Dem","Dem",100,-100,90,10,10,10,0,"Dem",TRUE,58,"New York"
"1174",1388,"20201105T060819","20201105T060952",92,"Dem","Dem",100,-100,70,30,30,59,29,"Rep",FALSE,37,"Oklahoma"
"1175",1169,"20201105T060827","20201105T061000",92,"Rep","Rep",100,100,43,43,89,90,1,"Dem",FALSE,34,"Nevada"
"1176",1256,"20201105T060720","20201105T061009",169,"Rep","Rep",100,100,51,51,81,0,-81,"Rep",TRUE,72,"Nevada"
"1177",784,"20201105T060812","20201105T061020",128,"Ind","Dem",100,-100,95,5,23,17,-6,"Rep",FALSE,71,"Massachusetts"
"1178",32,"20201105T060903","20201105T061033",89,"Ind","Dem",100,-100,50,50,0,0,0,"Dem",TRUE,42,"South Carolina"
"1179",13,"20201105T060935","20201105T061043",68,"Ind","Dem",71,-71,81,19,0,0,0,"Dem",TRUE,35,"Virginia"
"1180",1574,"20201105T060911","20201105T061046",94,"Dem","Dem",100,-100,94,6,8,100,92,"Rep",FALSE,34,"Ohio"
"1181",547,"20201105T060433","20201105T061059",385,"Rep","Rep",100,100,100,100,100,100,0,"Dem",FALSE,31,"Florida"
"1182",323,"20201105T060839","20201105T061116",157,"Rep","Rep",93,93,60,60,40,57,17,"Rep",TRUE,32,"Virginia"
"1183",428,"20201105T061024","20201105T061202",97,"Dem","Dem",100,-100,60,40,9,58,49,"Rep",FALSE,52,"North Carolina"
"1184",336,"20201105T060916","20201105T061207",171,"Rep","Rep",100,100,62,62,82,100,18,"Dem",FALSE,50,"Alabama"
"1185",21,"20201105T060822","20201105T061209",226,"Ind","Other",20,NA,0,NA,15,82,67,"Rep",NA,31,"California"
"1186",976,"20201105T061120","20201105T061224",63,"Dem","Dem",100,-100,65,35,27,55,28,"Rep",FALSE,45,"Virginia"
"1187",1262,"20201105T061047","20201105T061240",112,"Dem","Dem",100,-100,99,1,1,0,-1,"Dem",TRUE,59,"Oklahoma"
"1188",602,"20201105T061111","20201105T061303",112,"Dem","Dem",100,-100,85,15,0,0,0,"Dem",TRUE,64,"Texas"
"1189",2,"20201105T061203","20201105T061310",66,"Rep","Dem",75,-75,80,20,22,100,78,"Rep",FALSE,32,"Missouri"
"1190",531,"20201105T061201","20201105T061326",85,"Rep","Rep",100,100,30,30,100,100,0,"Dem",FALSE,27,"South Carolina"
"1191",1712,"20201105T061234","20201105T061349",75,"Dem","Dem",100,-100,55,45,15,15,0,"Dem",TRUE,50,"Ohio"
"1192",392,"20201105T061238","20201105T061446",127,"Dem","Dem",100,-100,85,15,5,100,95,"Rep",FALSE,41,"Kentucky"
"1193",1449,"20201105T061307","20201105T061449",101,"Dem","Rep",60,60,49,49,15,64,49,"Dem",FALSE,39,"Virginia"
"1194",1223,"20201105T061344","20201105T061536",111,"Dem","Dem",91,-91,50,50,72,60,-12,"Dem",TRUE,43,"Iowa"
"1195",312,"20201105T061304","20201105T061543",159,"Dem","Dem",100,-100,61,39,8,8,0,"Rep",FALSE,29,"Maryland"
"1196",513,"20201105T061326","20201105T061550",144,"Other","Other",32,NA,0,NA,29,20,-9,"Dem",NA,47,"Ohio"
"1197",545,"20201105T061323","20201105T061600",156,"Ind","Rep",100,100,51,51,100,20,-80,"Rep",TRUE,66,"North Carolina"
"1198",1657,"20201105T060959","20201105T061602",362,"Ind","Dem",98,-98,63,37,7,93,86,"Rep",FALSE,40,"Illinois"
"1199",1226,"20201105T061412","20201105T061607",114,"Ind","Other",10,NA,9,NA,76,75,-1,"Dem",NA,32,"Louisiana"
"1200",1158,"20201105T061443","20201105T061615",91,"Dem","Dem",100,-100,91,9,0,0,0,"Dem",TRUE,31,"Indiana"
"1201",1740,"20201105T061527","20201105T061637",69,"Dem","Dem",93,-93,90,10,0,0,0,"Dem",TRUE,57,"Massachusetts"
"1202",652,"20201105T061452","20201105T061645",112,"Ind","Dem",100,-100,76,24,0,0,0,"Dem",TRUE,56,"North Carolina"
"1203",325,"20201105T061236","20201105T061645",248,"Dem","Dem",100,-100,100,0,0,0,0,"Rep",FALSE,45,"North Carolina"
"1204",813,"20201105T061455","20201105T061646",110,"Ind","Dem",100,-100,53,47,1,46,45,"Rep",FALSE,71,"New York"
"1205",1228,"20201104T193717","20201105T061727",38410,"Rep","Rep",70,70,40,40,61,56,-5,"Dem",FALSE,57,"Michigan"
"1206",262,"20201105T061613","20201105T061750",97,"Ind","Dem",100,-100,81,19,25,89,64,"Rep",FALSE,46,"Pennsylvania"
"1207",1746,"20201105T061612","20201105T061755",102,"Dem","Dem",100,-100,80,20,5,5,0,"Dem",TRUE,62,"Texas"
"1208",819,"20201105T061559","20201105T061801",121,"Dem","Dem",100,-100,70,30,50,76,26,"Rep",FALSE,35,"Virginia"
"1209",187,"20201105T061410","20201105T061915",305,"Rep","Dem",82,-82,72,28,73,69,-4,"Dem",TRUE,38,"Texas"
"1210",1296,"20201105T061722","20201105T061923",121,"Rep","Rep",91,91,30,30,60,60,0,"Rep",TRUE,40,"Indiana"
"1211",923,"20201105T061334","20201105T061942",368,"Rep","Rep",39,39,8,8,57,61,4,"Dem",FALSE,53,"Ohio"
"1212",1489,"20201105T061812","20201105T061953",101,"Rep","Rep",100,100,24,24,98,9,-89,"Rep",TRUE,66,"Florida"
"1213",1115,"20201105T061410","20201105T062019",368,"Dem","Dem",90,-90,92,8,10,12,2,"Rep",FALSE,26,"Louisiana"
"1214",1629,"20201105T061814","20201105T062028",133,"Rep","Rep",100,100,70,70,60,62,2,"Dem",FALSE,61,"New Jersey"
"1215",1376,"20201105T061846","20201105T062041",114,"Dem","Dem",100,-100,68,32,8,5,-3,"Dem",TRUE,54,"South Carolina"
"1216",491,"20201105T061822","20201105T062107",164,"Ind","Dem",85,-85,60,40,25,10,-15,"Rep",FALSE,29,"North Carolina"
"1217",1365,"20201105T061928","20201105T062107",99,"Ind","Other",62,NA,1,NA,81,58,-23,"Dem",NA,40,"Virginia"
"1218",539,"20201105T061923","20201105T062108",104,"Other","Rep",100,100,11,11,100,79,-21,"Rep",TRUE,38,"Tennessee"
"1219",964,"20201105T061527","20201105T062115",348,"Dem","Dem",100,-100,80,20,10,60,50,"Rep",FALSE,23,"Nebraska"
"1220",328,"20201105T061853","20201105T062136",163,"Dem","Dem",80,-80,70,30,16,70,54,"Rep",FALSE,35,"Kansas"
"1221",215,"20201105T061939","20201105T062155",136,"Dem","Dem",100,-100,75,25,10,0,-10,"Rep",FALSE,25,"Virginia"
"1222",190,"20201105T061856","20201105T062156",179,"Rep","Rep",100,100,42,42,90,95,5,"Dem",FALSE,36,"Alabama"
"1223",425,"20201105T062007","20201105T062230",142,"Other","Other",100,NA,0,NA,0,81,81,"Rep",NA,20,"Georgia"
"1224",327,"20201105T062006","20201105T062230",144,"Ind","Other",29,NA,0,NA,81,84,3,"Rep",NA,30,"Oklahoma"
"1225",1487,"20201105T062107","20201105T062241",93,"Dem","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,60,"Florida"
"1226",1642,"20201105T062144","20201105T062249",65,"Dem","Dem",100,-100,68,32,0,5,5,"Rep",FALSE,NA,NA
"1227",919,"20201105T061925","20201105T062336",250,"Dem","Dem",100,-100,80,20,51,0,-51,"Dem",TRUE,47,"Kansas"
"1228",1643,"20201105T062232","20201105T062407",94,"Dem","Dem",100,-100,95,5,45,44,-1,"Rep",FALSE,37,"Connecticut"
"1229",729,"20201105T062312","20201105T062408",56,"Dem","Dem",100,-100,77,23,0,0,0,"Dem",TRUE,35,"Connecticut"
"1230",371,"20201105T062200","20201105T062409",128,"Ind","Dem",100,-100,80,20,2,1,-1,"Dem",TRUE,30,"Florida"
"1231",678,"20201105T062224","20201105T062423",119,"Ind","Dem",93,-93,70,30,11,22,11,"Rep",FALSE,36,"Connecticut"
"1232",1563,"20201105T062251","20201105T062507",135,"Ind","Dem",71,-71,51,49,51,20,-31,"Dem",TRUE,31,"Idaho"
"1233",1493,"20201105T062311","20201105T062526",134,"Ind","Rep",70,70,81,81,10,10,0,"Rep",TRUE,37,"Pennsylvania"
"1234",1747,"20201105T062505","20201105T062555",50,"Dem","Dem",90,-90,68,32,15,7,-8,"Dem",TRUE,32,"Illinois"
"1235",167,"20201105T062504","20201105T062605",60,"Dem","Dem",61,-61,42,58,40,26,-14,"Rep",FALSE,23,"Florida"
"1236",762,"20201105T062341","20201105T062622",160,"Rep","Rep",100,100,82,82,100,0,-100,"Rep",TRUE,70,"Michigan"
"1237",996,"20201105T062455","20201105T062654",119,"Dem","Dem",100,-100,75,25,0,0,0,"Rep",FALSE,42,"Nevada"
"1238",1613,"20201105T062541","20201105T062657",75,"Dem","Dem",100,-100,51,49,0,0,0,"Dem",TRUE,65,"Illinois"
"1239",266,"20201105T062402","20201105T062659",177,"Ind","Dem",100,-100,57,43,15,5,-10,"Rep",FALSE,38,"Florida"
"1240",1456,"20201105T062535","20201105T062721",105,"Rep","Rep",73,73,23,23,36,30,-6,"Dem",FALSE,55,"North Carolina"
"1241",180,"20201105T062606","20201105T062723",77,"Rep","Rep",91,91,49,49,74,15,-59,"Rep",TRUE,47,"Virginia"
"1242",1422,"20201105T062616","20201105T062809",112,"Dem","Dem",100,-100,95,5,7,7,0,"Dem",TRUE,64,"Florida"
"1243",1772,"20201105T062617","20201105T062819",122,"Dem","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,61,"Michigan"
"1244",1415,"20201105T062515","20201105T062851",215,"Ind","Dem",100,-100,90,10,39,0,-39,"Rep",FALSE,25,"Florida"
"1245",1750,"20201105T062716","20201105T062851",94,"Rep","Rep",95,95,50,50,75,75,0,"Rep",TRUE,41,"North Carolina"
"1246",751,"20201105T062718","20201105T062907",109,"Dem","Dem",100,-100,60,40,2,2,0,"Dem",TRUE,29,"Texas"
"1247",1208,"20201105T062640","20201105T062917",157,"Rep","Rep",100,100,30,30,40,5,-35,"Rep",TRUE,35,"Illinois"
"1248",674,"20201105T062752","20201105T062945",113,"Rep","Rep",74,74,74,74,70,67,-3,"Dem",FALSE,26,"Utah"
"1249",1488,"20201105T062531","20201105T063012",280,"Rep","Dem",12,-12,84,16,44,100,56,"Rep",FALSE,33,"Rhode Island"
"1250",955,"20201105T062939","20201105T063123",103,"Dem","Dem",62,-62,50,50,55,100,45,"Rep",FALSE,46,"Minnesota"
"1251",1322,"20201105T063021","20201105T063144",82,"Ind","Dem",61,-61,77,23,11,9,-2,"Dem",TRUE,35,"Texas"
"1252",480,"20201105T063022","20201105T063153",90,"Dem","Dem",97,-97,86,14,61,61,0,"Dem",TRUE,25,"Georgia"
"1253",1333,"20201105T063009","20201105T063153",104,"Ind","Other",20,NA,0,NA,5,0,-5,"Dem",NA,33,"Missouri"
"1254",714,"20201105T062832","20201105T063155",202,"Dem","Dem",100,-100,76,24,0,10,10,"Rep",FALSE,38,"Michigan"
"1255",926,"20201105T062945","20201105T063157",132,"Ind","Dem",52,-52,75,25,40,11,-29,"Rep",FALSE,33,"Maine"
"1256",172,"20201105T063113","20201105T063300",106,"Ind","Dem",100,-100,70,30,20,60,40,"Rep",FALSE,41,"Georgia"
"1257",1163,"20201105T062753","20201105T063319",326,"Rep","Rep",84,84,76,76,40,79,39,"Dem",FALSE,43,"Maryland"
"1258",10,"20201105T063100","20201105T063321",140,"Dem","Dem",100,-100,80,20,5,5,0,"Dem",TRUE,41,"Mississippi"
"1259",1689,"20201105T060911","20201105T063321",1450,"Dem","Dem",100,-100,90,10,20,86,66,"Rep",FALSE,43,"Alabama"
"1260",379,"20201105T063346","20201105T063513",86,"Ind","Dem",100,-100,91,9,0,9,9,"Rep",FALSE,39,"Texas"
"1261",516,"20201105T063412","20201105T063534",82,"Dem","Dem",100,-100,75,25,25,25,0,"Dem",TRUE,31,"Louisiana"
"1262",1311,"20201105T063403","20201105T063534",90,"Rep","Rep",62,62,53,53,85,26,-59,"Dem",FALSE,43,"North Carolina"
"1263",1478,"20201105T063449","20201105T063639",109,"Rep","Rep",100,100,22,22,69,5,-64,"Rep",TRUE,51,"Mississippi"
"1264",636,"20201105T063459","20201105T063639",100,"Rep","Rep",75,75,50,50,75,50,-25,"Rep",TRUE,34,"New Jersey"
"1265",330,"20201105T063106","20201105T063653",346,"Ind","Dem",90,-90,85,15,0,0,0,"Dem",TRUE,47,"New Jersey"
"1266",1319,"20201105T062719","20201105T063735",615,"Dem","Dem",91,-91,79,21,5,0,-5,"Rep",FALSE,33,"Tennessee"
"1267",1057,"20201105T063549","20201105T063741",112,"Dem","Dem",100,-100,80,20,10,0,-10,"Dem",TRUE,53,"Georgia"
"1268",236,"20201105T063609","20201105T063754",105,"Ind","Rep",100,100,100,100,80,8,-72,"Rep",TRUE,38,"Arkansas"
"1269",936,"20201105T063650","20201105T063758",67,"Ind","Rep",75,75,15,15,60,40,-20,"Rep",TRUE,18,"New Jersey"
"1270",1240,"20201105T063617","20201105T063758",101,"Dem","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,68,"Florida"
"1271",1601,"20201105T063707","20201105T063818",70,"Rep","Rep",100,100,5,5,100,100,0,"Dem",FALSE,NA,NA
"1272",280,"20201105T063649","20201105T063847",118,"Dem","Dem",100,-100,100,0,0,0,0,"Dem",TRUE,43,"Massachusetts"
"1273",162,"20201105T063823","20201105T064017",113,"Rep","Rep",100,100,50,50,95,100,5,"Dem",FALSE,59,"Pennsylvania"
"1274",118,"20201105T063934","20201105T064053",79,"Ind","Dem",100,-100,90,10,0,0,0,"Rep",FALSE,30,"New Hampshire"
"1275",534,"20201105T063845","20201105T064056",130,"Ind","Dem",81,-81,95,5,30,80,50,"Rep",FALSE,25,"Pennsylvania"
"1276",401,"20201105T063816","20201105T064059",162,"Ind","Dem",100,-100,80,20,5,3,-2,"Dem",TRUE,54,"Florida"
"1277",1771,"20201105T063915","20201105T064104",108,"Dem","Dem",100,-100,56,44,0,0,0,"Dem",TRUE,53,"Michigan"
